DateTime,"Melter Gas Flow Valve Opening  _DB885,DD670,QC","Header Gas Pressure -Gail_DB1367,DD0,QC","ThermoCouple Flue Pass left Inner _DB872,DD0,QC","ThermoCouple Flue Pass left outer _DB874,DD0,QC","ThermoCouple Flue Pass Right Inner _DB876,DD0,QC","ThermoCouple Flue Pass Right outer _DB879,DD0,QC","Glass level_DB1177,DD0,QC","Fibber Optic Thermometer -Distributer-zone -2_DB719,DD134,QC","Fibber Optic Thermometer -Distributer-zone -6_DB731,DD134,QC","High Pressure M/C-61_DB668,DD134,QC","High Pressure M/C-65_DB691,DD134,QC","ThermoCouple Regenratore Right_DB868,DD0,QC","ThermoCouple melter bottom -2_DB858,DD0,QC","Melter Gas Flow Setpoint _DB885,DD726,QC","Fiber Optic Thermometer -F/H65- Middle_DB189,DD134,QC","ThermoCouple melter Crown -1_DB845,DD0,QC","Throat cooling blower Pressure _DB837,DD134,QC",chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,,"Melter Gas flow_DB885,DD134,QC"
46:57.4,44.93400192,1.917751789,422.3000183,551.2000122,231.1000061,224.8000031,0.721064568,1330.700195,1374.21875,40.94401169,40.1063385,1323.599976,1261.300049,775,1257.248291,1487.599976,251.0036926,71.71,1.92,0.024,8.56,2.02,13.53,0.34,0.212,2.4998,19,,777.777832
15:57.4,47.32950974,1.904513955,119.5,112.7000046,477.8999939,506.8999939,-0.043402672,1329.369141,1373.813721,41.07638931,40.13672256,1358.700073,1261.200073,790,1256.727417,1481.400024,249.719696,71.78,1.92,0.023,8.6,1.96,13.51,0.34,0.21,2.4998,19,,783.0946655
16:57.4,5,1.921440959,115.3000031,112.2000046,480.5,508.3000183,-0.232059956,1329.340332,1373.538818,40.98090363,40.03038406,1358.5,1261,790,1256.669556,1481.300049,250.0090485,69.12,4.94,0.043,1.23,0.55,8.47,1.78,0.063,2.4998,19,,72.91667175
27:57.4,45.94543457,1.915581584,417,553.1000366,239.6000061,232.1000061,-0.003472328,1329.340332,1373.770264,41.004776,39.8828125,1321.5,1261.200073,790,1256.684082,1484.900024,250.7776337,71.78,1.92,0.023,8.6,1.96,13.51,0.34,0.21,2.5004,19,,793.4570313
28:57.4,46.13936996,1.912543416,427.3000183,557.2000122,226.8000031,219.3000031,0.043402672,1329.325806,1373.712402,40.81597519,39.77647781,1320.200073,1261.200073,790,1256.655029,1485.599976,248.4628143,69.12,4.94,0.043,1.23,0.55,8.47,1.78,0.063,2.5004,19,,788.411499
51:57.4,46.37277603,1.9140625,158.5,138.3000031,445.3999939,483.1000061,-0.019675732,1330.570068,1373.784668,40.81597519,39.85894394,1352.5,1261.400024,785,1257.595459,1480.200073,248.3814392,71.78,1.92,0.023,8.6,1.96,13.51,0.34,0.21,2.5004,19,,787.4891968
52:57.4,47.04645538,1.917534709,149.6999969,132,453.3999939,489.1000061,-0.00752306,1330.65686,1373.900391,41.082901,39.89800644,1353.300049,1261.400024,795,1257.595459,1480,249.9276581,71.78,1.92,0.023,8.6,1.96,13.51,0.34,0.21,2.5001,19,,793.4570313
20:57.4,47.85845947,1.90646708,420.3000183,458.1000061,179.1999969,186.5,0.546875,1329.513916,1374.016235,41.09158325,39.84809113,1316.900024,1261.599976,800,1256.84314,1489,251.1845398,71.78,1.93,0.025,8.41,2.11,13.53,0.34,0.208,2.5001,19,,790.3103638
21:57.4,47.7058754,1.911892414,383.1000061,395.7000122,213,230,0.239005089,1329.340332,1373.567627,40.96788406,40.02604294,1323.800049,1261.5,800,1256.640625,1487.800049,247.8479462,72.34,1.83,0.026,9.67,1.98,13.43,0.31,0.18,2.5001,19,,800.2387695
22:57.4,47.65852737,1.90646708,349.3999939,345,247.1999969,273.5,-0.07870388,1329.152222,1373.133667,41.05685806,40.12152863,1330.200073,1261.599976,800,1256.495972,1486.599976,250.5244446,71.78,1.93,0.025,8.41,2.11,13.53,0.34,0.208,2.4987,22,,801.215332
23:57.4,47.75059891,1.909071207,319.5,304.3999939,278.3999939,312.5,-0.425925732,1328.964111,1372.670654,41.0329895,40.11285019,1335,1261.5,800,1256.351318,1485.900024,247.667099,72.34,1.83,0.026,9.67,1.98,13.43,0.31,0.18,2.4987,22,,796.440979
49:57.4,45.17356491,1.912977457,400.6000061,544.9000244,256.7000122,251.6000061,0.732639313,1330.251709,1375.62207,41.22396088,40.15408325,1323.099976,1261.300049,790,1257.638916,1489.400024,249.9819183,71.78,1.93,0.025,8.41,2.11,13.53,0.34,0.208,2.4987,22,,789.713562
50:57.4,45.13365555,1.917751789,414.2000122,550.2999878,242.3000031,236.6000061,0.946180344,1330.338501,1375.795654,41.08073044,40.16493225,1321.800049,1261.599976,790,1257.65332,1489.800049,249.1771545,71.78,1.93,0.025,8.41,2.11,13.53,0.34,0.208,2.4987,20,,787.4349365
19:57.4,45.76980591,1.911241293,124.9000015,116.8000031,474.3999939,504.8999939,0.059027672,1330.439819,1374.638306,40.78342056,40.0954895,1356.300049,1261.700073,790,1256.582764,1485.200073,249.7829895,71.75,1.93,0.026,8.43,2.12,13.52,0.34,0.208,2.4861,20,,791.449707
20:57.4,45.91383743,1.908854127,119.7000046,113.8000031,478.8000183,508.1000061,0.074652672,1330.410889,1374.609375,40.98741531,40.05208588,1356.400024,1261.5,790,1256.611694,1484.900024,251.2839966,72.27,1.87,0.0265,9.71,1.93,13.44,0.3,0.174,2.4861,20,,788.7369995
21:57.4,45.97818756,1.916883707,117.4000015,117.8000031,479.3000183,506.5,-0.10995388,1330.396362,1374.363403,40.25607681,39.96744919,1355.800049,1261.700073,790,1256.611694,1484.700073,248.3000641,71.75,1.93,0.026,8.43,2.12,13.52,0.34,0.208,2.4977,20,,173.2313385
22:57.4,45.30517578,1.916015625,141.3000031,189.4000092,456.2000122,477.1000061,-0.03935194,1330.381958,1374.580444,40.53819656,39.89800644,1350.5,1261.599976,790,1256.669556,1483.900024,251.5914307,72.27,1.87,0.0265,9.71,1.93,13.44,0.3,0.174,2.4977,20,,802.1918945
54:57.4,46.35881042,1.909288168,177,154.6000061,428.6000061,469.3000183,0.027777672,1329.296875,1374.160889,40.95920181,39.75260544,1346.599976,1261.599976,790,1256.828735,1480.800049,248.1192169,71.75,1.93,0.026,8.43,2.12,13.52,0.34,0.208,2.4977,20,,792.2092285
55:57.4,46.3692894,1.907986164,166.5,145.8000031,438.8000183,477.8000183,0.027777672,1329.340332,1374.175293,41.13715363,39.86979294,1347.900024,1261.5,790,1256.84314,1480.900024,248.5442047,71.75,1.93,0.026,8.43,2.12,13.52,0.34,0.208,2.4981,19,,791.883728
24:57.4,44.52661896,1.902994752,450.7000122,517.9000244,158.8000031,158.6000061,0.01620388,1330.844971,1374.189819,41.02647781,39.93489838,1309.200073,1261.700073,790,1256.814209,1488.800049,249.5026703,71.76,1.92,0.025,8.77,1.83,13.52,0.34,0.21,2.4981,19,,771.1588745
25:57.4,45.93082047,1.914496541,413.3000183,447.1000061,186.1999969,194.8000031,0.127893448,1330.873779,1374.291016,41.10243225,40.34939575,1314.400024,1261.700073,790,1256.828735,1487.400024,249.5026703,72.32,1.85,0.027,9.74,1.93,13.45,0.29,0.173,2.4981,19,,781.5755615
26:57.4,45.65489197,1.91427958,376.8999939,387.6000061,220.6999969,239.1000061,0.090277672,1330.873779,1374.247681,41.31510544,40.37326431,1319.599976,1261.800049,790,1256.799805,1485.800049,248.8787537,71.76,1.92,0.025,8.77,1.83,13.52,0.34,0.21,2.5004,20,,794.3251343
27:57.4,45.93587875,1.903428793,344,338.7000122,254.3000031,281.8000183,0.09375,1330.859375,1374.160889,41.07638931,40.08246613,1325,1261.800049,790,1256.857666,1484.099976,251.6818542,72.32,1.85,0.027,9.74,1.93,13.45,0.29,0.173,2.5004,20,,788.8997803
56:57.4,45.078125,1.91015625,428.8999939,558.5,227,220.9000092,0.002314568,1329.267944,1373.813721,40.9548645,40.134552,1314.800049,1261.200073,800,1257.03125,1483.5,251.1845398,71.76,1.92,0.025,8.77,1.83,13.52,0.34,0.21,2.5004,20,,801.649353
57:57.4,45.25869751,1.906901002,438.2000122,561.9000244,215.1000061,208.9000092,-0.011573792,1329.239014,1373.755737,41.00043488,40.03038406,1313.400024,1261.400024,800,1257.060181,1483.599976,250.6872101,71.76,1.92,0.025,8.77,1.83,13.52,0.34,0.21,2.4995,22,,798.3398438
24:57.4,46.15265656,1.915798664,122.3000031,114.2000046,478.8999939,508.1000061,0.055555344,1330.135986,1373.885986,41.072052,40.1844635,1352.300049,1261.099976,800,1257.060181,1477.5,249.8191528,71.68,1.94,0.026,8.9,1.77,13.5,0.34,0,2.4995,22,,801.649353
25:57.4,46.02983856,1.911675334,117.3000031,111.3000031,483.2000122,510.8000183,-0.004629612,1330.164917,1373.813721,40.90929031,40.212677,1352.300049,1261.200073,800,1257.045654,1477.400024,251.0850677,72.28,1.85,0.027,9.77,1.93,13.46,0.29,0.174,2.4995,22,,803.4396973
26:57.4,45.96690369,1.89474833,117.9000015,124.3000031,480.2000122,505.1000061,-0.177083492,1330.193848,1373.582153,41.15451431,39.94357681,1350.200073,1261.200073,800,1257.045654,1477.400024,249.3037415,71.68,1.94,0.026,8.9,1.77,13.5,0.34,0,2.4989,37,,445.5837708
27:57.4,45.5247879,1.912109375,147.4000092,206.6999969,454.6000061,472.2000122,-0.027777672,1330.28064,1373.813721,41.11979294,40.22569656,1344.700073,1261.400024,800,1257.074707,1476.900024,249.0776825,72.28,1.85,0.027,9.77,1.93,13.46,0.29,0.174,2.4989,37,,804.4162598
57:57.4,46.0045166,1.911892414,200.5,173.4000092,407.5,451.1000061,0.027777672,1330.193848,1373.770264,40.87022781,40.07595825,1343,1261.200073,795,1256.973389,1481.700073,250.5063629,71.68,1.94,0.026,8.9,1.77,13.5,0.34,0,2.4989,37,,798.7196655
58:57.5,46.2442894,1.911892414,187.4000092,161.9000092,420.5,462.3999939,-0.011573792,1330.121582,1373.770264,41.00260544,40.06510544,1344,1261.5,795,1257.016846,1481.5,250.0632935,71.68,1.94,0.026,8.9,1.77,13.5,0.34,0,2.4977,25,,796.223999
27:57.4,48.09779739,1.905598998,474.8999939,581,156,152.3000031,0.028356552,1329.441528,1374.175293,41.15668488,39.98480988,1306.599976,1261.5,835,1257.016846,1488.800049,249.1500244,71.85,1.96,0.026,8.98,1.73,13.51,0.35,0.2,2.4977,25,,836.2088013
28:57.4,5,1.921658039,476.6000061,577.2000122,149.9000092,146.6999969,-0.066550732,1329.441528,1373.958252,40.9657135,40.02170181,1305.800049,1261.5,850,1257.03125,1489.400024,249.5930939,72.28,1.85,0.027,9.81,1.91,13.47,0.28,0.175,2.4977,25,,79.4813385
29:57.4,49.80709076,1.903428793,448.8999939,509.3999939,160.5,162.4000092,0.03125,1329.484985,1374.262207,40.99609756,39.71137238,1309.099976,1261.5,850,1257.074707,1489.300049,249.7468109,71.85,1.96,0.026,8.98,1.73,13.51,0.35,0.2,2.4975,26,,821.8858643
30:57.4,50.50678635,1.899956584,409.5,439,190.5,202.3000031,0.09375,1329.542847,1374.334473,41.07638931,39.84592056,1315.700073,1261.5,850,1257.016846,1488.200073,251.5643005,72.28,1.85,0.027,9.81,1.91,13.47,0.28,0.175,2.4975,26,,844.6723633
01:57.4,47.20701981,1.913845539,432.7000122,561.1000366,224.6999969,217.9000092,-0.019675732,1330.063721,1373.133667,40.915802,39.8719635,1316.200073,1262,815,1256.814209,1490.800049,250.226059,71.85,1.96,0.026,8.98,1.73,13.51,0.35,0.2,2.4975,26,,820.3667603
02:57.4,47.36626053,1.914713502,441.7000122,564.4000244,212.9000092,206.4000092,0.082755089,1330.164917,1373.162598,41.01345825,40.08680725,1314.900024,1261.900024,815,1256.87207,1491.300049,250.7957153,71.85,1.96,0.026,8.98,1.73,13.51,0.35,0.2,2.4977,25,,812.065979
31:57.4,46.22340012,1.90256083,122.5999985,135.5,473.6000061,498.3000183,-0.157986164,1330.381958,1372.410278,41.02430725,40.16710281,1354.900024,1262.099976,780,1256.929932,1486.099976,250.759552,71.87,1.94,0.0265,8.94,1.7,13.53,0.35,0.202,2.4977,25,,787.109375
32:57.4,45.2037735,1.903645873,155.1000061,221.5,446.7000122,464.7000122,-0.027777672,1330.410889,1372.583862,40.93099213,40.04557419,1348.700073,1262.200073,780,1256.987793,1485.700073,250.7866669,72.32,1.86,0.0275,9.71,1.94,13.48,0.28,0.177,2.4977,25,,790.3103638
33:57.4,45.35657501,1.909288168,195.5,313.1000061,416.6000061,429.2000122,0.059027672,1330.396362,1372.714111,40.96788406,39.76996613,1342.900024,1262.200073,780,1257.045654,1485.300049,250.6962585,71.87,1.94,0.0265,8.94,1.7,13.53,0.35,0.202,2.4963,22,,782.7148438
34:57.4,45.15786743,1.899522543,236.6999969,387,388,395.3999939,0.086226463,1330.396362,1372.714111,41.03516006,39.83941269,1338,1262.400024,780,1256.987793,1485.300049,250.8861389,72.32,1.86,0.0275,9.71,1.94,13.48,0.28,0.177,2.4963,22,,781.7925415
01:57.4,46.30970764,1.914713502,213.1000061,183.6999969,392.7000122,437.7000122,0.06307888,1329.441528,1372.309082,41.02213669,40.22135544,1346.200073,1262.599976,780,1257.016846,1484,250.2712708,71.87,1.94,0.0265,8.94,1.7,13.53,0.35,0.202,2.4963,22,,779.3511353
02:57.4,46.36307144,1.91037333,198.8000031,170.9000092,407.5,451.3000183,0.012152672,1329.456055,1372.251221,41.02430725,39.83073044,1348.099976,1262.700073,780,1257.060181,1483.700073,250.7143402,71.87,1.94,0.0265,8.94,1.7,13.53,0.35,0.202,2.4977,21,,779.2426758
37:57.4,45.57262421,1.905598998,333.6000061,322.2000122,262.5,292.8000183,0.095486641,1330.598877,1372.149902,41.01345825,39.93489838,1328.300049,1262.200073,770,1256.929932,1486,252.486618,71.91,1.91,0.0256,8.94,1.7,13.53,0.34,0.199,2.4977,21,,770.5078125
38:57.4,45.23244858,1.916232705,305.3000183,285.7000122,292.1000061,329.1000061,0.074652672,1330.584473,1372.03418,40.92882156,40.0173645,1332.800049,1262.300049,770,1256.886597,1484.700073,250.9042206,72.35,1.85,0.029,9.65,1.95,13.48,0.28,0.185,2.4977,21,,772.569458
39:57.4,45.19454575,1.912543416,280.6000061,255.8000031,318.7000122,360.3000183,0.008101463,1330.570068,1371.976318,40.9657135,40.07595825,1336,1262.300049,770,1256.886597,1483.800049,250.0904236,71.91,1.91,0.0256,8.94,1.7,13.53,0.34,0.199,2.4976,19,,767.3068848
40:57.4,45.2468605,1.908203125,258.6000061,230.8000031,342.2000122,386.7000122,0.012152672,1330.570068,1371.961792,41.09592056,39.92404556,1338.599976,1262.5,770,1256.87207,1482.900024,249.8372345,72.35,1.85,0.029,9.65,1.95,13.48,0.28,0.185,2.4976,19,,772.135437
11:57.4,46.01066971,1.914713502,461,567.7999878,173.6000061,168.9000092,-0.005786896,1329.210083,1371.846069,41.13064575,40.23654556,1310.800049,1262.400024,795,1256.915527,1490.099976,250.3888092,71.91,1.91,0.0256,8.94,1.7,13.53,0.34,0.199,2.4976,19,,794.9761353
12:57.4,45.98273468,1.911675334,465.1000061,568.9000244,166.1000061,162,0,1329.210083,1371.875,41.18489838,40.30382156,1309.5,1262.200073,795,1256.857666,1490.5,251.9350433,71.91,1.91,0.0256,8.94,1.7,13.53,0.34,0.199,2.4977,13,,795.0303955
41:57.4,49.75577545,1.909722209,315.8999939,503.3999939,335.2000122,333.7000122,0.066551208,1330.410889,1371.657959,41.11762238,40.25607681,1331.700073,1262.700073,860,1256.886597,1482.200073,252.4233246,71.97,1.9,0.025,8.75,1.86,13.53,0.34,0.2,2.4977,13,,856.987854
42:57.4,49.16059494,1.913411498,344.2000122,526,312.8999939,309.8000183,0.03182888,1330.425293,1371.600098,40.94184113,40.19748306,1328.300049,1262.599976,860,1256.901001,1482.900024,249.2766266,72.32,1.86,0.0295,9.68,1.93,13.48,0.28,0.184,2.4977,13,,865.0716553
43:57.4,48.90290833,1.909939289,368.3000183,541.1000366,292.5,288,-0.015625,1330.454346,1371.571167,41.18706894,40.25607681,1326.099976,1262.800049,860,1256.886597,1483.900024,250.4159393,71.97,1.9,0.025,8.75,1.86,13.53,0.34,0.2,2.4965,22,,865.5599365
44:57.4,49.28585052,1.904296875,388,551.4000244,274.2000122,268.7000122,-0.02372694,1330.46875,1371.600098,41.10677338,39.754776,1323.700073,1262.700073,860,1256.87207,1484.599976,249.466507,72.32,1.86,0.0295,9.68,1.93,13.48,0.28,0.184,2.4965,22,,857.855957
15:57.4,45.81391907,1.91427958,124.7000046,116.0999985,473.8999939,504.5,0.072338104,1330.063721,1371.513306,41.02213669,39.89366531,1353.599976,1263.099976,780,1257.204834,1481,248.2910156,71.97,1.9,0.025,8.75,1.86,13.53,0.34,0.2,2.4965,22,,780.6532593
16:57.4,45.67728806,1.914713502,119.3000031,113,478.2000122,507.3999939,0.054976463,1330.020264,1371.484375,40.92230988,40.06944656,1355.200073,1262.900024,780,1257.277222,1480.900024,250.587738,71.97,1.9,0.025,8.75,1.86,13.53,0.34,0.2,2.4959,18,,782.6606445
43:57.4,45.63559341,1.909505248,302.8999939,281.6000061,294.6000061,331.3999939,-0.00752306,1329.49939,1371.050293,41.06771088,40.27560806,1333.5,1262.800049,780,1256.626221,1488,249.7920227,71.99,1.9,0.022,8.62,1.98,13.55,0.34,0.201,2.4959,18,,779.947937
44:57.4,45.76018906,1.9140625,278.2000122,251.8000031,320.8000183,362,-0.03182888,1329.49939,1371.035889,40.97439575,39.81771088,1336.800049,1262.599976,780,1256.655029,1487.300049,250.533493,72.4,1.85,0.029,9.68,1.91,13.48,0.28,0.169,2.4959,18,,780.3276978
45:57.4,45.36484909,1.919921875,256.5,227.8000031,343.8000183,387.8000183,-0.027777672,1329.513916,1371.079346,40.88324738,39.74175644,1339,1262.700073,780,1256.684082,1486.400024,248.5622864,71.99,1.9,0.022,8.62,1.98,13.55,0.34,0.201,2.4965,18,,783.203125
46:57.4,45.59155273,1.910807252,237.1999969,207.9000092,364,409.3000183,0.03125,1329.557251,1371.137207,41.07638931,39.90668488,1341.300049,1262.800049,780,1256.684082,1485.900024,249.4936371,72.4,1.85,0.029,9.68,1.91,13.48,0.28,0.169,2.4965,18,,781.03302
17:57.4,44.44942093,1.901909709,462.6000061,566.7999878,165,161.3000031,0.059606552,1330.598877,1371.122681,40.93967056,39.95225906,1308.700073,1261.700073,780,1257.392944,1491,250.434021,71.99,1.9,0.022,8.62,1.98,13.55,0.34,0.201,2.4965,18,,780.7617188
18:57.4,44.40968323,1.908637166,466.3999939,569.1000366,158.1000061,155.1000061,0.04745388,1330.584473,1371.108154,41.03081894,40.1063385,1307.900024,1261.700073,780,1257.291626,1491.300049,248.4718628,71.99,1.9,0.022,8.62,1.98,13.55,0.34,0.201,2.495,18,,781.1958008
47:57.4,46.10537338,1.91427958,340.1000061,515.1000366,308.6000061,306.8000183,-0.027777672,1329.644043,1371.079346,40.97005463,39.78515625,1323.800049,1261.400024,800,1256.785278,1480.099976,248.4899445,71.94,1.91,0.022,8.73,1.91,13.56,0.34,0.2,2.495,18,,799.9674683
48:57.4,46.16259003,1.909505248,363,529.6000366,289.2000122,286,-0.043402672,1329.600708,1371.09375,40.90060806,39.90885544,1321.5,1261.5,800,1256.84314,1481.400024,249.7287292,72.34,1.88,0.03,9.68,1.95,13.51,0.27,0.168,2.495,18,,801.432312
49:57.4,45.82246399,1.914496541,382.3000183,539.7999878,271.3999939,267.5,0.004051208,1329.542847,1371.180542,40.91146088,39.90234375,1319.900024,1261.5,800,1256.87207,1482.5,250.3526459,71.94,1.91,0.022,8.73,1.91,13.56,0.34,0.2,2.4961,22,,806.1523438
50:57.4,46.10916519,1.907986164,398.3999939,547.4000244,255.4000092,250.8000031,0.039351463,1329.52832,1371.25293,41.04166794,40.03038406,1318,1261.5,800,1256.901001,1483.700073,251.5371857,72.34,1.88,0.03,9.68,1.95,13.51,0.27,0.168,2.4961,22,,797.0377808
21:57.4,47.34952927,1.916666627,116.3000031,109.9000015,480,508.1000061,0.179976463,1330.338501,1371.730347,40.85069656,39.90234375,1359.900024,1261.200073,800,1257.233765,1483.700073,250.5425262,71.94,1.91,0.022,8.73,1.91,13.56,0.34,0.2,2.4961,22,,800.6185303
22:57.4,47.32381058,1.900824666,114.5,116.5,479.5,505.6000061,0.103588104,1330.381958,1371.585693,41.00911713,40.14323044,1358.5,1261.400024,800,1257.21936,1483.800049,248.426651,71.94,1.91,0.022,8.73,1.91,13.56,0.34,0.2,2.4944,17,,133.192276
51:57.4,46.59761429,1.912543416,232.8000031,203.4000092,369.5,414.3000183,0.086226463,1329.976807,1371.701416,41.12847519,39.7265625,1344.099976,1260.800049,800,1256.785278,1483.300049,249.3760834,72,1.9,0.023,8.87,1.75,13.58,0.34,0.203,2.4944,17,,804.3077393
52:57.4,46.85466766,1.91037333,215.6999969,186.6999969,387.1000061,431.6000061,0.06307888,1329.904541,1371.68689,40.93533325,40.01302338,1346.099976,1261.099976,800,1256.756348,1483.099976,249.5298004,72.34,1.86,0.029,9.71,1.9,13.52,0.26,0.17,2.4944,17,,801.3780518
53:57.4,46.87839127,1.91037333,200.8000031,172.9000092,402.3000183,445.8999939,0.015625,1329.817627,1371.643555,40.97005463,39.7157135,1347.300049,1261,800,1256.84314,1483.200073,249.8010712,72,1.9,0.023,8.87,1.75,13.58,0.34,0.203,2.4952,21,,799.1536865
54:57.4,46.84070969,1.9140625,187.3000031,161.1000061,415.6000061,457.8999939,0.004051208,1329.745361,1371.672485,41.03516006,40.08029556,1348.599976,1260.900024,800,1256.857666,1482.800049,249.7558594,72.34,1.86,0.029,9.71,1.9,13.52,0.26,0.17,2.4952,21,,800.8897705
25:57.4,45.91717529,1.906901002,448.6000061,511.7000122,156.6000061,157.1999969,0.03125,1329.87561,1371.831543,40.96137238,40.12152863,1309.700073,1260.900024,800,1257.016846,1492.900024,250.280304,72,1.9,0.023,8.87,1.75,13.58,0.34,0.203,2.4952,21,,784.4509888
26:57.4,46.54482651,1.901909709,411.3000183,441.5,184.6999969,193.6999969,0.111689568,1329.933472,1371.961792,40.9657135,40.14757156,1315.099976,1260.700073,800,1257.074707,1491.900024,249.0776825,72,1.9,0.023,8.87,1.75,13.58,0.34,0.203,2.4841,23,,797.2005615
47:57.4,45.80342484,1.907118082,171.5,276.5,432.8000183,446.6000061,0.163773537,1330.570068,1372.178833,41.01996613,40.0282135,1343.5,1260.900024,800,1257.074707,1481.400024,250.6239166,72.09,1.9,0.024,8.93,1.73,13.57,0.34,0.199,2.4841,23,,800.0759888
48:57.4,45.57808685,1.901909709,212.9000092,363.7000122,403.2000122,411.8000183,0.15567112,1330.584473,1372.135376,41.04600906,40.10199738,1337.900024,1261,800,1257.016846,1480.900024,250.5244446,72.38,1.83,0.027,9.66,1.93,13.5,0.26,0.165,2.4841,23,,800.5100098
17:57.4,46.00439072,1.909939289,190.6999969,164,414.3999939,455.8000183,-0.331018448,1329.441528,1371.166016,41.082901,40.12369919,1341.599976,1260.900024,800,1256.626221,1478,250.6781616,72.09,1.9,0.024,8.93,1.73,13.57,0.34,0.199,2.4862,20,,802.8971558
18:57.4,46.13962173,1.90646708,178.5,153.4000092,426.5,466.2000122,-0.579282284,1329.296875,1370.760986,40.98307419,39.911026,1342.599976,1260.900024,800,1256.539307,1477.700073,248.5442047,72.09,1.9,0.024,8.93,1.73,13.57,0.34,0.199,2.4931,28,,797.9058228
50:57.4,46.09274673,1.907769084,381.7000122,394.5,211.8000031,228.6000061,0.115740776,1329.904541,1371.831543,41.00043488,40.15191269,1316,1260.800049,800,1257.045654,1484.5,249.1138611,71.91,1.94,0.024,8.95,1.82,13.48,0.35,0.205,2.4931,28,,796.8208008
51:57.4,46.0133934,1.904296875,348.2000122,344.5,245.5,271.5,0.074652672,1329.962402,1371.817139,41.00911713,40.21484756,1320.700073,1260.900024,800,1257.002319,1482.900024,250.3526459,72.36,1.83,0.027,9.74,1.9,13.5,0.26,0.171,2.4931,28,,801.1068115
52:57.4,45.92904663,1.919704914,318.1000061,302.3999939,276.8000183,310.6000061,0.03125,1329.991333,1371.759277,41.04166794,40.08463669,1324.900024,1260.800049,800,1256.973389,1481.800049,251.3111267,71.91,1.94,0.024,8.95,1.82,13.48,0.35,0.205,2.4919,22,,799.262207
53:57.4,45.7215004,1.912760377,291.7000122,268.6000061,305.1000061,344.1000061,0.06307888,1330.078125,1371.744751,41.01128769,40.02387238,1328.5,1260.800049,800,1256.973389,1480.900024,249.4122467,72.36,1.83,0.027,9.74,1.9,13.5,0.26,0.171,2.4919,22,,803.7651978
14:57.4,44.82825089,1.907986164,311.3000183,494.7000122,330.2000122,330.3999939,0.019676208,1330.801514,1371.542236,41.05252075,40.01085281,1321.300049,1261.099976,800,1257.03125,1477.400024,249.2133179,71.91,1.94,0.024,8.95,1.82,13.48,0.35,0.205,2.4919,22,,801.1068115
15:57.4,44.84597778,1.916232705,338.8000183,516.4000244,308.8000183,307.3000183,0,1330.772583,1371.542236,41.02647781,40.16059113,1319.099976,1261.200073,800,1257.016846,1478.200073,249.7015991,71.91,1.94,0.024,8.95,1.82,13.48,0.35,0.205,2.4918,27,,799.3164063
41:57.4,44.90740585,1.912326455,181,156.6000061,421.2000122,461.7000122,0.035301208,1329.513916,1371.440918,41.072052,40.04557419,1336.900024,1261.599976,790,1256.87207,1476.5,249.8282013,72.11,1.93,0.025,8.74,1.88,13.58,0.34,0.201,2.4918,27,,789.6050415
42:57.4,44.85644913,1.915798664,169.8000031,147.5,431.8999939,470.8000183,0.023726463,1329.484985,1371.498779,41.11762238,40.09766006,1337.900024,1261.5,790,1256.857666,1476.300049,248.8697205,72.29,1.84,0.028,9.8,1.87,13.51,0.26,0.167,2.4918,27,,790.364624
43:57.4,44.79319382,1.911024332,159.6000061,139.9000092,441.2000122,478.6000061,0.059027672,1329.412598,1371.469971,40.96354294,40.01302338,1339.300049,1261.599976,790,1256.901001,1475.700073,248.327179,72.11,1.93,0.025,8.74,1.88,13.58,0.34,0.201,2.4914,24,,789.0083008
44:57.4,44.97364807,1.904513955,150.4000092,133.1000061,449.5,485,0.035301208,1329.325806,1371.383057,40.96137238,39.96310806,1340.300049,1261.400024,790,1256.857666,1475.599976,249.4303436,72.29,1.84,0.028,9.8,1.87,13.51,0.26,0.167,2.4914,24,,787.0009155
58:57.4,44.28623581,1.906901002,369.1000061,533.2999878,281.8999939,279,-0.02372694,1329.267944,1371.339722,40.82248306,39.86328125,1314.700073,1261.400024,790,1256.901001,1476.300049,249.9367065,72.11,1.93,0.025,8.74,1.88,13.58,0.34,0.201,2.4914,24,,790.0390625
59:57.4,44.2130661,1.913628459,387.2000122,542,265,261.1000061,-0.015625,1329.282471,1371.426514,40.97005463,39.76779556,1312.900024,1261.400024,790,1256.987793,1477.099976,249.4755554,72.11,1.93,0.025,8.74,1.88,13.58,0.34,0.201,2.4899,16,,792.5889893
18:57.4,45.83232498,1.913194418,252.5,224.6000061,348,392.1000061,0.039351463,1330.222778,1371.397583,41.03732681,40.01302338,1329.700073,1261,800,1257.378418,1473.5,250.2079773,71.97,1.95,0.023,8.62,2.14,13.48,0.34,0.209,2.4904,15,,800.2387695
40:57.4,44.61773682,1.911892414,376.6000061,536.9000244,275.5,271.7000122,0.012152672,1330.613403,1371.310791,41.00043488,40,1312.400024,1261.099976,800,1256.568237,1475.099976,248.1463318,72.02,1.95,0.025,8.73,1.85,13.58,0.34,0.206,2.4922,27,,803.1141968
